result,Draw_odd,odd_dif,ovr_dif,att_dif,mid_dif,defe_dif,rank_dif,points_dif,Elo_ranking_dif,Elo_rating_dif,goal_balance_dif
draw,3.18,1.5300000000000002,-1.8900000000000006,-2.5,-2.1099999999999994,-2.9399999999999977,17.0,-196.0,16,-74,0.09209848562892753
win,3.4,1.3399999999999999,-12.349999999999994,-13.489999999999995,-12.269999999999996,-13.079999999999998,78.0,-726.0,41,-194,0.317791992418858
draw,3.14,0.3200000000000003,-6.009999999999991,-7.489999999999995,-5.8799999999999955,-6.359999999999999,68.0,-556.0,47,-238,-0.16804372963313363
lose,3.04,0.8300000000000001,-7.449999999999989,-10.899999999999991,-5.1499999999999915,-8.36,65.0,-518.0,48,-284,0.11823957313679201
lose,3.29,-0.44999999999999973,-5.5,-5.099999999999994,-7.799999999999997,-7.200000000000003,28.0,-211.0,12,-41,0.2509566326530613
lose,3.55,2.8099999999999996,-8.61,-7.989999999999995,-8.909999999999997,-9.920000000000002,43.0,-517.0,42,-266,0.8835268461241059
win,8.18,17.880000000000003,-12.329999999999998,-10.539999999999992,-12.909999999999997,-12.420000000000002,59.0,-1033.0,14,-160,0.22109211899791237
win,3.0,-0.10999999999999988,-3.6200000000000045,-3.219999999999999,-3.9200000000000017,-6.320000000000007,39.0,-396.0,4,-9,0.7922521467603435
lose,3.81,3.9299999999999997,-5.439999999999998,-5.3799999999999955,-5.969999999999999,-6.200000000000003,44.0,-463.0,1,-9,0.15961534908640795
win,2.87,-1.46,9.5,4.900000000000006,5.200000000000003,14.799999999999997,-27.0,95.0,-51,230,0.7269921695071395
lose,4.45,-3.9499999999999993,8.010000000000005,5.859999999999999,7.439999999999998,9.329999999999998,-14.0,502.0,1,-9,0.7450675922542929
lose,2.99,-0.8400000000000003,1.3299999999999983,-0.21999999999999886,1.8799999999999955,1.1099999999999994,0.0,0.0,10,-178,0.6451961555942312
win,8.36,-21.46,16.11,15.060000000000002,14.439999999999998,15.329999999999998,-36.0,868.0,-41,439,0.4706516652002171
draw,5.08,-8.89,7.609999999999999,4.560000000000002,11.939999999999998,4.329999999999998,-34.0,483.0,-33,281,0.0984048465984882
lose,3.35,-3.2299999999999995,3.6099999999999994,1.5900000000000034,4.1499999999999915,3.950000000000003,-8.0,401.0,4,-76,0.4542348955392434
win,3.19,-2.18,2.6700000000000017,0.730000000000004,3.0,2.3900000000000006,-4.0,451.0,-7,219,0.3954501271756175
lose,5.16,-11.75,7.670000000000002,8.180000000000007,8.629999999999995,6.390000000000001,-17.0,703.0,-24,362,1.0938591207281148
win,4.0,-8.2,13.61,13.560000000000002,14.439999999999998,11.829999999999998,-23.0,83.0,-37,240,0.3129131324948815
win,3.0,-2.5300000000000002,9.61,8.39,10.61,13.329999999999998,-35.0,139.0,-8,78,0.1629131324948816
lose,3.36,3.3400000000000003,-6.679999999999993,-6.030000000000001,-6.799999999999997,-6.8799999999999955,3.0,-47.0,10,-109,-0.4191641653197876
draw,2.62,0.73,-6.679999999999993,-6.030000000000001,-6.799999999999997,-6.8799999999999955,5.0,-26.0,7,-90,-0.4431441297480432
win,3.1,-1.7000000000000002,1.7600000000000051,2.3900000000000006,1.9100000000000108,2.260000000000005,-16.0,59.0,-18,110,0.21503763298217193
win,3.05,-1.6600000000000001,4.260000000000005,5.569999999999993,4.560000000000002,5.38000000000001,-42.0,431.0,-6,73,-0.46028269276840417
win,2.95,0.8300000000000001,-1.1799999999999926,2.5900000000000034,-1.0499999999999972,-2.259999999999991,10.0,-190.0,5,-71,0.5191324460314883
draw,3.68,-5.94,3.9399999999999977,1.8799999999999955,2.8100000000000023,2.4399999999999977,-18.0,359.0,-28,198,-0.663446934418478
win,3.19,-0.75,5.060000000000002,3.319999999999993,4.8700000000000045,7.5,-15.0,261.0,5,-55,-0.06975635842715011
lose,3.51,2.59,-6.340000000000003,-8.400000000000006,-6.75,-5.280000000000001,-12.0,220.0,15,-174,-0.43967107018174656
draw,4.0,-5.119999999999999,8.439999999999998,6.8799999999999955,5.810000000000002,8.939999999999998,-19.0,165.0,-17,77,-0.6232074555278976
win,2.83,-2.42,5.439999999999998,2.9799999999999898,5.609999999999999,7.640000000000001,6.0,-25.0,-31,179,-1.1696832579185519
draw,3.02,-0.6699999999999999,1.9399999999999977,0.20999999999999375,1.980000000000004,6.939999999999998,-5.0,26.0,-5,41,-0.9081447963800904
lose,6.91,13.29,-21.28,-16.28,-17.560000000000002,-27.72,51.0,-183.0,95,-624,0.01682931513067154
lose,3.6,5.0600000000000005,-14.939999999999998,-7.8799999999999955,-10.810000000000002,-22.439999999999998,21.0,-70.0,82,-409,0.44269108841141236
lose,4.26,7.25,-11.439999999999998,-14.0,-11.560000000000002,-10.060000000000002,12.0,-132.0,41,-310,-0.30912598880956976
win,3.58,-4.61,4.0,5.170000000000002,3.8299999999999983,-1.5,12.0,-56.0,-29,162,0.1499999999999999
win,3.55,-2.2299999999999995,-2.6099999999999994,-3.0,-4.329999999999998,-3.5,-12.0,179.0,-75,304,-0.3712749562171628
lose,3.07,6.450000000000001,-9.439999999999998,-8.439999999999998,-9.439999999999998,-8.719999999999999,12.0,-299.0,18,-321,-0.3731101846747519
lose,3.06,-0.71,-1.6099999999999994,-5.5,-0.8299999999999983,-1.0,-20.0,140.0,-5,26,-0.4689524862343155
draw,4.09,2.67,-7.549999999999997,-8.329999999999998,-7.769999999999996,-7.939999999999998,9.0,-153.0,9,-97,-0.23326622050816692
lose,4.31,-7.370000000000001,5.3799999999999955,7.689999999999998,2.4399999999999977,3.0,-25.0,389.0,-4,42,-0.15194442994056612
win,3.76,1.8099999999999998,-4.060000000000002,-2.8100000000000023,-6.1200000000000045,-4.060000000000002,-7.0,91.0,2,-16,-0.4033954981337157
lose,3.1,2.6700000000000004,-4.900000000000006,-2.5900000000000034,-7.1200000000000045,-4.719999999999999,12.0,-259.0,9,-171,0.11571009635525764
draw,3.13,1.3900000000000001,-4.900000000000006,-2.5900000000000034,-7.1200000000000045,-4.719999999999999,13.0,-208.0,-7,90,0.19955241928206602
lose,3.64,2.0300000000000002,-5.450000000000003,-1.75,-7.670000000000002,-4.219999999999999,14.0,-264.0,6,-175,-0.2330027835521763
draw,3.27,-2.4699999999999998,2.3799999999999955,1.1899999999999977,0.9399999999999977,3.5,-14.0,86.0,-18,150,-0.28090123013807167
lose,3.52,3.8499999999999996,-2.6200000000000045,-0.7800000000000011,-4.8500000000000085,-1.8799999999999955,17.0,-379.0,8,-213,-0.0181665174152007
win,3.0,0.2799999999999998,-3.5600000000000023,-1.6400000000000006,-6.0,-3.4399999999999977,18.0,-434.0,3,-36,-0.12363115449915107
win,6.75,-17.189999999999998,6.8799999999999955,8.689999999999998,3.4399999999999977,5.0,-42.0,402.0,-51,343,-0.21566165689149563
win,3.27,-2.85,6.8799999999999955,8.789999999999992,5.239999999999995,8.200000000000003,-32.0,275.0,-20,151,-0.4940332239304428
