,Year,date,home_team,away_team,home_score,away_score,home_ranking,away_ranking,rank_dif,goal_dif
2459,2015,2015-09-05,Russia,Sweden,1,0,9,,,1
2460,2015,2015-09-05,San Marino,England,0,6,,4,,-6
2461,2015,2015-09-05,Spain,Slovakia,2,0,7,,,2
2462,2015,2015-09-05,Switzerland,Slovenia,3,2,8,,,1
2463,2015,2015-09-05,Tanzania,Nigeria,0,0,,9,,0
2464,2015,2015-09-06,Chad,Egypt,1,5,,9,,-4
2465,2015,2015-09-06,Cyprus,Belgium,0,1,,1,,-1
2466,2015,2015-09-06,Italy,Bulgaria,1,0,6,,,1
2467,2015,2015-09-06,Latvia,Czech Republic,1,2,,6,,-1
2468,2015,2015-09-06,Norway,Croatia,2,0,,6,,2
2469,2015,2015-09-06,Turkey,Netherlands,3,0,10,10,0,3
2470,2015,2015-09-07,Albania,Portugal,0,1,,8,,-1
2471,2015,2015-09-07,Armenia,Denmark,0,0,,9,,0
2472,2015,2015-09-07,France,Serbia,2,1,3,,,1
2473,2015,2015-09-07,Poland,Gibraltar,8,1,7,,,7
2474,2015,2015-09-07,Scotland,Germany,2,3,,1,,-1
2475,2015,2015-09-08,England,Switzerland,2,0,4,8,-4,2
2476,2015,2015-09-08,Liechtenstein,Russia,0,7,,9,,-7
2477,2015,2015-09-08,North Macedonia,Spain,0,1,,7,,-1
2478,2015,2015-09-08,Mexico,Argentina,2,2,9,5,4,0
2479,2015,2015-09-08,Nigeria,Niger,2,0,9,,,2
2480,2015,2015-09-08,Sweden,Austria,1,4,,10,,-3
2481,2015,2015-10-08,Argentina,Ecuador,0,2,5,,,-2
2482,2015,2015-10-08,Bolivia,Uruguay,0,2,,8,,-2
2483,2015,2015-10-08,Chile,Brazil,2,0,10,2,8,2
2484,2015,2015-10-08,Colombia,Peru,2,0,10,,,2
2485,2015,2015-10-08,France,Armenia,4,0,3,,,4
2486,2015,2015-10-08,Republic of Ireland,Germany,1,0,,1,,1
2487,2015,2015-10-08,Nigeria,DR Congo,0,2,9,,,-2
2488,2015,2015-10-08,Portugal,Denmark,1,0,8,9,-1,1
2489,2015,2015-10-08,Scotland,Poland,2,2,,7,,0
2490,2015,2015-10-09,England,Estonia,2,0,4,,,2
2491,2015,2015-10-09,Moldova,Russia,1,2,,9,,-1
2492,2015,2015-10-09,Montenegro,Austria,2,3,,10,,-1
2493,2015,2015-10-09,Spain,Luxembourg,4,0,7,,,4
2494,2015,2015-10-09,Switzerland,San Marino,7,0,8,,,7
2495,2015,2015-10-10,Andorra,Belgium,1,4,,1,,-3
2496,2015,2015-10-10,Azerbaijan,Italy,1,3,,6,,-2
2497,2015,2015-10-10,Croatia,Bulgaria,3,0,6,,,3
2498,2015,2015-10-10,Czech Republic,Turkey,0,2,6,10,-4,-2
2499,2015,2015-10-10,Kazakhstan,Netherlands,1,2,,10,,-1
2500,2015,2015-10-10,United States,Mexico,2,3,8,9,-1,-1
2501,2015,2015-10-11,Denmark,France,1,2,9,3,6,-1
2502,2015,2015-10-11,Egypt,Zambia,3,0,9,,,3
2503,2015,2015-10-11,Germany,Georgia,2,1,1,,,1
2504,2015,2015-10-11,Nigeria,Cameroon,3,0,9,,,3
2505,2015,2015-10-11,Poland,Republic of Ireland,2,1,7,,,1
2506,2015,2015-10-11,Serbia,Portugal,1,2,,8,,-1
2507,2015,2015-10-12,Austria,Liechtenstein,3,0,10,,,3
2508,2015,2015-10-12,Estonia,Switzerland,0,1,,8,,-1
2509,2015,2015-10-12,Lithuania,England,0,3,,4,,-3
2510,2015,2015-10-12,Russia,Montenegro,2,0,9,,,2
2511,2015,2015-10-12,Ukraine,Spain,0,1,,7,,-1
2512,2015,2015-10-13,Belgium,Israel,3,1,1,,,2
2513,2015,2015-10-13,Brazil,Venezuela,3,1,2,,,2
2514,2015,2015-10-13,Italy,Norway,2,1,6,,,1
2515,2015,2015-10-13,Malta,Croatia,0,1,,6,,-1
2516,2015,2015-10-13,Netherlands,Czech Republic,2,3,10,6,4,-1
2517,2015,2015-10-13,Paraguay,Argentina,0,0,,5,,0
2518,2015,2015-10-13,Peru,Chile,3,4,,10,,-1
2519,2015,2015-10-13,Turkey,Iceland,1,0,10,,,1
2520,2015,2015-10-13,Uruguay,Colombia,3,0,8,10,-2,3
2521,2015,2015-10-17,Nigeria,Burkina Faso,2,0,9,,,2
2522,2015,2015-10-25,Burkina Faso,Nigeria,0,0,,9,,0
2523,2015,2015-11-12,Chile,Colombia,1,1,10,10,0,0
2524,2015,2015-11-12,Ecuador,Uruguay,2,1,,8,,1
2525,2015,2015-11-13,Argentina,Brazil,1,1,5,2,3,0
2526,2015,2015-11-13,Belgium,Italy,3,1,1,6,-5,2
2527,2015,2015-11-13,Czech Republic,Serbia,4,1,6,,,3
2528,2015,2015-11-13,France,Germany,2,0,3,1,2,2
2529,2015,2015-11-13,Poland,Iceland,4,2,7,,,2
2530,2015,2015-11-13,Qatar,Turkey,1,2,,10,,-1
2531,2015,2015-11-13,Slovakia,Switzerland,3,2,,8,,1
2532,2015,2015-11-13,Spain,England,2,0,7,4,3,2
2533,2015,2015-11-13,Eswatini,Nigeria,0,0,,9,,0
2534,2015,2015-11-13,Wales,Netherlands,2,3,,10,,-1
2535,2015,2015-11-13,Mexico,El Salvador,3,0,9,,,3
2536,2015,2015-11-13,United States,Saint Vincent and the Grenadines,6,1,8,,,5
2537,2015,2015-11-14,Chad,Egypt,1,0,,9,,1
2538,2015,2015-11-14,Russia,Portugal,1,0,9,8,1,1
2539,2015,2015-11-14,Sweden,Denmark,2,1,,9,,1
2540,2015,2015-11-17,Austria,Switzerland,1,2,10,8,2,-1
2541,2015,2015-11-17,Brazil,Peru,3,0,2,,,3
2542,2015,2015-11-17,Colombia,Argentina,0,1,10,5,5,-1
2543,2015,2015-11-17,Denmark,Sweden,2,2,9,,,0
2544,2015,2015-11-17,Egypt,Chad,4,0,9,,,4
2545,2015,2015-11-17,England,France,2,0,4,3,1,2
2546,2015,2015-11-17,Honduras,Mexico,0,2,,9,,-2
2547,2015,2015-11-17,Italy,Romania,2,2,6,,,0
2548,2015,2015-11-17,Luxembourg,Portugal,0,2,,8,,-2
2549,2015,2015-11-17,Nigeria,Eswatini,2,0,9,,,2
2550,2015,2015-11-17,Poland,Czech Republic,3,1,7,6,1,2
2551,2015,2015-11-17,Russia,Croatia,1,3,9,6,3,-2
2552,2015,2015-11-17,Turkey,Greece,0,0,10,,,0
2553,2015,2015-11-17,Uruguay,Chile,3,0,8,10,-2,3
2554,2016,2016-01-18,Nigeria,Niger,4,1,9,,,3
2555,2016,2016-01-22,Tunisia,Nigeria,1,1,,9,,0
2556,2016,2016-01-26,Guinea,Nigeria,1,0,,9,,1
2557,2016,2016-01-27,Egypt,Jordan,0,1,9,,,-1
2558,2016,2016-01-29,Egypt,Libya,2,0,9,,,2
2559,2016,2016-01-31,United States,Iceland,3,2,8,,,1
2560,2016,2016-02-27,Egypt,Burkina Faso,2,0,9,,,2
2561,2016,2016-03-23,Croatia,Israel,2,0,6,,,2
2562,2016,2016-03-23,Poland,Serbia,1,0,7,,,1
2563,2016,2016-03-24,Bolivia,Colombia,2,3,,10,,-1
2564,2016,2016-03-24,Chile,Argentina,1,2,10,5,5,-1
2565,2016,2016-03-24,Czech Republic,Scotland,0,1,6,,,-1
2566,2016,2016-03-24,Denmark,Iceland,2,1,9,,,1
2567,2016,2016-03-24,Italy,Spain,1,1,6,7,-1,0
2568,2016,2016-03-24,Turkey,Sweden,2,1,10,,,1
2569,2016,2016-03-25,Brazil,Uruguay,2,2,2,8,-6,0
2570,2016,2016-03-25,Canada,Mexico,0,3,,9,,-3
2571,2016,2016-03-25,Guatemala,United States,2,0,,8,,2
2572,2016,2016-03-25,Republic of Ireland,Switzerland,1,0,,8,,1
2573,2016,2016-03-25,Netherlands,France,2,3,10,3,7,-1
2574,2016,2016-03-25,Nigeria,Egypt,1,1,9,9,0,0
2575,2016,2016-03-25,Portugal,Bulgaria,0,1,8,,,-1
2576,2016,2016-03-26,Austria,Albania,2,1,10,,,1
2577,2016,2016-03-26,Germany,England,2,3,1,4,-3,-1
2578,2016,2016-03-26,Hungary,Croatia,1,1,,6,,0
2579,2016,2016-03-26,Poland,Finland,5,0,7,,,5
2580,2016,2016-03-26,Russia,Lithuania,3,0,9,,,3
2581,2016,2016-03-27,Romania,Spain,0,0,,7,,0
2582,2016,2016-03-29,Argentina,Bolivia,2,0,5,,,2
2583,2016,2016-03-29,Austria,Turkey,1,2,10,10,0,-1
2584,2016,2016-03-29,Colombia,Ecuador,3,1,10,,,2
2585,2016,2016-03-29,Egypt,Nigeria,1,0,9,9,0,1
2586,2016,2016-03-29,England,Netherlands,1,2,4,10,-6,-1
2587,2016,2016-03-29,France,Russia,4,2,3,9,-6,2
2588,2016,2016-03-29,Germany,Italy,4,1,1,6,-5,3
2589,2016,2016-03-29,Mexico,Canada,2,0,9,,,2
2590,2016,2016-03-29,Paraguay,Brazil,2,2,,2,,0
2591,2016,2016-03-29,Portugal,Belgium,2,1,8,1,7,1
2592,2016,2016-03-29,Scotland,Denmark,1,0,,9,,1
2593,2016,2016-03-29,Sweden,Czech Republic,1,1,,6,,0
2594,2016,2016-03-29,Switzerland,Bosnia and Herzegovina,0,2,8,,,-2
2595,2016,2016-03-29,Uruguay,Peru,1,0,8,,,1
2596,2016,2016-03-29,United States,Guatemala,4,0,8,,,4
2597,2016,2016-03-29,Venezuela,Chile,1,4,,10,,-3
2598,2016,2016-05-22,England,Turkey,2,1,4,10,-6,1
2599,2016,2016-05-22,Puerto Rico,United States,1,3,,8,,-2
2600,2016,2016-05-27,Croatia,Moldova,1,0,6,,,1
2601,2016,2016-05-27,Czech Republic,Malta,6,0,6,,,6
2602,2016,2016-05-27,England,Australia,2,1,4,,,1
2603,2016,2016-05-27,Republic of Ireland,Netherlands,1,1,,10,,0
2604,2016,2016-05-27,Nigeria,Mali,1,0,9,,,1
2605,2016,2016-05-28,Mexico,Paraguay,1,0,9,,,1
2606,2016,2016-05-28,Switzerland,Belgium,1,2,8,1,7,-1
2607,2016,2016-05-29,Bosnia and Herzegovina,Spain,1,3,,7,,-2
2608,2016,2016-05-29,Germany,Slovakia,1,3,1,,,-2
2609,2016,2016-05-29,Italy,Scotland,1,0,6,,,1
2610,2016,2016-05-29,Portugal,Norway,3,0,8,,,3
2611,2016,2016-05-29,Turkey,Montenegro,1,0,10,,,1
2612,2016,2016-05-30,France,Cameroon,3,2,3,,,1
2613,2016,2016-05-31,Austria,Malta,2,1,10,,,1
2614,2016,2016-05-31,Luxembourg,Nigeria,1,3,,9,,-2
2615,2016,2016-06-01,Belgium,Finland,1,1,1,,,0
2616,2016,2016-06-01,Czech Republic,Russia,2,1,6,9,-3,1
2617,2016,2016-06-01,Poland,Netherlands,1,2,7,10,-3,-1
2618,2016,2016-06-01,Spain,South Korea,6,1,7,,,5
2619,2016,2016-06-02,England,Portugal,1,0,4,8,-4,1
2620,2016,2016-06-03,Bosnia and Herzegovina,Denmark,2,2,,9,,0
2621,2016,2016-06-03,Switzerland,Moldova,2,1,8,,,1
2622,2016,2016-06-03,United States,Colombia,0,2,8,10,-2,-2
2623,2016,2016-06-04,Austria,Netherlands,0,2,10,10,0,-2
2624,2016,2016-06-04,Brazil,Ecuador,0,0,2,,,0
2625,2016,2016-06-04,Croatia,San Marino,10,0,6,,,10
2626,2016,2016-06-04,France,Scotland,3,0,3,,,3
2627,2016,2016-06-04,Germany,Hungary,2,0,1,,,2
2628,2016,2016-06-04,Tanzania,Egypt,0,2,,9,,-2
2629,2016,2016-06-05,Belgium,Norway,3,2,1,,,1
2630,2016,2016-06-05,Czech Republic,South Korea,1,2,6,,,-1
2631,2016,2016-06-05,Mexico,Uruguay,3,1,9,8,1,2
2632,2016,2016-06-05,Russia,Serbia,1,1,9,,,0
2633,2016,2016-06-05,Slovenia,Turkey,0,1,,10,,-1
2634,2016,2016-06-06,Argentina,Chile,2,1,5,10,-5,1
2635,2016,2016-06-06,Italy,Finland,2,0,6,,,2
2636,2016,2016-06-06,Poland,Lithuania,0,0,7,,,0
2637,2016,2016-06-07,Bulgaria,Denmark,0,4,,9,,-4
2638,2016,2016-06-07,Colombia,Paraguay,2,1,10,,,1
2639,2016,2016-06-07,Spain,Georgia,0,1,7,,,-1
2640,2016,2016-06-07,United States,Costa Rica,4,0,8,,,4
2641,2016,2016-06-08,Brazil,Haiti,7,1,2,,,6
2642,2016,2016-06-08,Portugal,Estonia,7,0,8,,,7
2643,2016,2016-06-09,Mexico,Jamaica,2,0,9,,,2
2644,2016,2016-06-09,Uruguay,Venezuela,0,1,8,,,-1
2645,2016,2016-06-10,Argentina,Panama,5,0,5,,,5
2646,2016,2016-06-10,Chile,Bolivia,2,1,10,,,1
2647,2016,2016-06-10,France,Romania,2,1,3,,,1
2648,2016,2016-06-11,Albania,Switzerland,0,1,,8,,-1
2649,2016,2016-06-11,Colombia,Costa Rica,2,3,10,,,-1
2650,2016,2016-06-11,England,Russia,1,1,4,9,-5,0
2651,2016,2016-06-11,United States,Paraguay,1,0,8,,,1
2652,2016,2016-06-12,Brazil,Peru,0,1,2,,,-1
2653,2016,2016-06-12,Germany,Ukraine,2,0,1,,,2
2654,2016,2016-06-12,Poland,Northern Ireland,1,0,7,,,1
2655,2016,2016-06-12,Turkey,Croatia,0,1,10,6,4,-1
2656,2016,2016-06-13,Belgium,Italy,0,2,1,6,-5,-2
2657,2016,2016-06-13,Mexico,Venezuela,1,1,9,,,0
2658,2016,2016-06-13,Spain,Czech Republic,1,0,7,6,1,1
2659,2016,2016-06-13,Uruguay,Jamaica,3,0,8,,,3
2660,2016,2016-06-14,Argentina,Bolivia,3,0,5,,,3
2661,2016,2016-06-14,Austria,Hungary,0,2,10,,,-2
2662,2016,2016-06-14,Chile,Panama,4,2,10,,,2
2663,2016,2016-06-14,Portugal,Iceland,1,1,8,,,0
2664,2016,2016-06-15,France,Albania,2,0,3,,,2
2665,2016,2016-06-15,Romania,Switzerland,1,1,,8,,0
2666,2016,2016-06-15,Russia,Slovakia,1,2,9,,,-1
2667,2016,2016-06-16,England,Wales,2,1,4,,,1
2668,2016,2016-06-16,Germany,Poland,0,0,1,7,-6,0
2669,2016,2016-06-16,United States,Ecuador,2,1,8,,,1
2670,2016,2016-06-17,Czech Republic,Croatia,2,2,6,6,0,0
2671,2016,2016-06-17,Italy,Sweden,1,0,6,,,1
2672,2016,2016-06-17,Peru,Colombia,0,0,,10,,0
2673,2016,2016-06-17,Spain,Turkey,3,0,7,10,-3,3
2674,2016,2016-06-18,Argentina,Venezuela,4,1,5,,,3
2675,2016,2016-06-18,Belgium,Republic of Ireland,3,0,1,,,3
2676,2016,2016-06-18,Mexico,Chile,0,7,9,10,-1,-7
2677,2016,2016-06-18,Portugal,Austria,0,0,8,10,-2,0
2678,2016,2016-06-19,France,Switzerland,0,0,3,8,-5,0
2679,2016,2016-06-20,Russia,Wales,0,3,9,,,-3
2680,2016,2016-06-20,Slovakia,England,0,0,,4,,0
2681,2016,2016-06-21,Croatia,Spain,2,1,6,7,-1,1
2682,2016,2016-06-21,Czech Republic,Turkey,0,2,6,10,-4,-2
2683,2016,2016-06-21,Northern Ireland,Germany,0,1,,1,,-1
2684,2016,2016-06-21,Ukraine,Poland,0,1,,7,,-1
2685,2016,2016-06-21,United States,Argentina,0,4,8,5,3,-4
2686,2016,2016-06-22,Colombia,Chile,0,2,10,10,0,-2
2687,2016,2016-06-22,Hungary,Portugal,3,3,,8,,0
2688,2016,2016-06-22,Iceland,Austria,2,1,,10,,1
2689,2016,2016-06-22,Italy,Republic of Ireland,0,1,6,,,-1
2690,2016,2016-06-22,Sweden,Belgium,0,1,,1,,-1
2691,2016,2016-06-25,Croatia,Portugal,0,1,6,8,-2,-1
2692,2016,2016-06-25,Switzerland,Poland,1,1,8,7,1,0
2693,2016,2016-06-25,United States,Colombia,0,1,8,10,-2,-1
2694,2016,2016-06-26,Argentina,Chile,0,0,5,10,-5,0
2695,2016,2016-06-26,France,Republic of Ireland,2,1,3,,,1
2696,2016,2016-06-26,Germany,Slovakia,3,0,1,,,3
2697,2016,2016-06-26,Hungary,Belgium,0,4,,1,,-4
2698,2016,2016-06-27,England,Iceland,1,2,4,,,-1
2699,2016,2016-06-27,Italy,Spain,2,0,6,7,-1,2
2700,2016,2016-06-30,Poland,Portugal,1,1,7,8,-1,0
2701,2016,2016-07-01,Wales,Belgium,3,1,,1,,2
2702,2016,2016-07-02,Germany,Italy,1,1,1,6,-5,0
2703,2016,2016-07-03,France,Iceland,5,2,3,,,3
2704,2016,2016-07-06,Portugal,Wales,2,0,8,,,2
2705,2016,2016-07-07,France,Germany,2,0,3,1,2,2
2706,2016,2016-07-10,France,Portugal,0,1,3,8,-5,-1
2707,2016,2016-08-30,Egypt,Guinea,1,1,9,,,0
2708,2016,2016-08-31,Czech Republic,Armenia,3,0,6,,,3
2709,2016,2016-08-31,Denmark,Liechtenstein,5,0,9,,,5
2710,2016,2016-08-31,Germany,Finland,2,0,1,,,2
2711,2016,2016-08-31,Turkey,Russia,0,0,10,9,1,0
2712,2016,2016-09-01,Argentina,Uruguay,1,0,5,8,-3,1
2713,2016,2016-09-01,Belgium,Spain,0,2,1,7,-6,-2
2714,2016,2016-09-01,Colombia,Venezuela,2,0,10,,,2
2715,2016,2016-09-01,Ecuador,Brazil,0,3,,2,,-3
2716,2016,2016-09-01,Italy,France,1,3,6,3,3,-2
2717,2016,2016-09-01,Netherlands,Greece,1,2,10,,,-1
2718,2016,2016-09-01,Paraguay,Chile,2,1,,10,,1
2719,2016,2016-09-01,Portugal,Gibraltar,5,0,8,,,5
2720,2016,2016-09-02,El Salvador,Mexico,1,3,,9,,-2
2721,2016,2016-09-02,Saint Vincent and the Grenadines,United States,0,6,,8,,-6
2722,2016,2016-09-03,Nigeria,Tanzania,1,0,9,,,1
2723,2016,2016-09-04,Czech Republic,Northern Ireland,0,0,6,,,0
2724,2016,2016-09-04,Denmark,Armenia,1,0,9,,,1
2725,2016,2016-09-04,Kazakhstan,Poland,2,2,,7,,0
2726,2016,2016-09-04,Norway,Germany,0,3,,1,,-3
2727,2016,2016-09-04,Slovakia,England,0,1,,4,,-1
2728,2016,2016-09-05,Croatia,Turkey,1,1,6,10,-4,0
2729,2016,2016-09-05,Georgia,Austria,1,2,,10,,-1
2730,2016,2016-09-05,Israel,Italy,1,3,,6,,-2
2731,2016,2016-09-05,Spain,Liechtenstein,8,0,7,,,8
2732,2016,2016-09-06,Belarus,France,0,0,,3,,0
2733,2016,2016-09-06,Brazil,Colombia,2,1,2,10,-8,1
2734,2016,2016-09-06,Chile,Bolivia,3,0,10,,,3
2735,2016,2016-09-06,Cyprus,Belgium,0,3,,1,,-3
2736,2016,2016-09-06,Mexico,Honduras,0,0,9,,,0
2737,2016,2016-09-06,Russia,Ghana,1,0,9,,,1
2738,2016,2016-09-06,South Africa,Egypt,1,0,,9,,1
2739,2016,2016-09-06,Sweden,Netherlands,1,1,,10,,0
2740,2016,2016-09-06,Switzerland,Portugal,2,0,8,8,0,2
2741,2016,2016-09-06,Uruguay,Paraguay,4,0,8,,,4
2742,2016,2016-09-06,United States,Trinidad and Tobago,4,0,8,,,4
2743,2016,2016-09-06,Venezuela,Argentina,2,2,,5,,0
2744,2016,2016-10-06,Austria,Wales,2,2,10,,,0
2745,2016,2016-10-06,Brazil,Bolivia,5,0,2,,,5
2746,2016,2016-10-06,Ecuador,Chile,3,0,,10,,3
2747,2016,2016-10-06,Italy,Spain,1,1,6,7,-1,0
2748,2016,2016-10-06,Kosovo,Croatia,0,6,,6,,-6
2749,2016,2016-10-06,Paraguay,Colombia,0,1,,10,,-1
2750,2016,2016-10-06,Peru,Argentina,2,2,,5,,0
2751,2016,2016-10-06,Turkey,Ukraine,2,2,10,,,0
2752,2016,2016-10-06,Uruguay,Venezuela,3,0,8,,,3
2753,2016,2016-10-07,Belgium,Bosnia and Herzegovina,4,0,1,,,4
2754,2016,2016-10-07,Cuba,United States,0,2,,8,,-2
2755,2016,2016-10-07,France,Bulgaria,4,1,3,,,3
2756,2016,2016-10-07,Hungary,Switzerland,2,3,,8,,-1
2757,2016,2016-10-07,Netherlands,Belarus,4,1,10,,,3
2758,2016,2016-10-07,Portugal,Andorra,6,0,8,,,6
2759,2016,2016-10-08,England,Malta,2,0,4,,,2
2760,2016,2016-10-08,Germany,Czech Republic,3,0,1,6,-5,3
2761,2016,2016-10-08,Mexico,New Zealand,2,1,9,,,1
2762,2016,2016-10-08,Poland,Denmark,3,2,7,9,-2,1
2763,2016,2016-10-09,Albania,Spain,0,2,,7,,-2
2764,2016,2016-10-09,Congo,Egypt,1,2,,9,,-1
2765,2016,2016-10-09,Finland,Croatia,0,1,,6,,-1
2766,2016,2016-10-09,Iceland,Turkey,2,0,,10,,2
2767,2016,2016-10-09,North Macedonia,Italy,2,3,,6,,-1
2768,2016,2016-10-09,Russia,Costa Rica,3,4,9,,,-1
2769,2016,2016-10-09,Serbia,Austria,3,2,,10,,1
2770,2016,2016-10-09,Zambia,Nigeria,1,2,,9,,-1
2771,2016,2016-10-10,Andorra,Switzerland,1,2,,8,,-1
2772,2016,2016-10-10,Faroe Islands,Portugal,0,6,,8,,-6
2773,2016,2016-10-10,Gibraltar,Belgium,0,6,,1,,-6
2774,2016,2016-10-10,Netherlands,France,0,1,10,3,7,-1
2775,2016,2016-10-11,Argentina,Paraguay,0,1,5,,,-1
2776,2016,2016-10-11,Chile,Peru,2,1,10,,,1
2777,2016,2016-10-11,Colombia,Uruguay,2,2,10,8,2,0
2778,2016,2016-10-11,Czech Republic,Azerbaijan,0,0,6,,,0
2779,2016,2016-10-11,Denmark,Montenegro,0,1,9,,,-1
2780,2016,2016-10-11,Germany,Northern Ireland,2,0,1,,,2
2781,2016,2016-10-11,Mexico,Panama,1,0,9,,,1
2782,2016,2016-10-11,Poland,Armenia,2,1,7,,,1
2783,2016,2016-10-11,Slovenia,England,0,0,,4,,0
2784,2016,2016-10-11,Venezuela,Brazil,0,2,,2,,-2
2785,2016,2016-11-09,Netherlands,Belgium,1,1,10,1,9,0
2786,2016,2016-11-10,Brazil,Argentina,3,0,2,5,-3,3
2787,2016,2016-11-10,Colombia,Chile,0,0,10,10,0,0
2788,2016,2016-11-10,Qatar,Russia,2,1,,9,,1
2789,2016,2016-11-10,Uruguay,Ecuador,2,1,8,,,1
2790,2016,2016-11-11,Czech Republic,Norway,2,1,6,,,1
2791,2016,2016-11-11,Denmark,Kazakhstan,4,1,9,,,3
2792,2016,2016-11-11,England,Scotland,3,0,4,,,3
2793,2016,2016-11-11,France,Sweden,2,1,3,,,1
2794,2016,2016-11-11,Romania,Poland,0,3,,7,,-3
2795,2016,2016-11-11,San Marino,Germany,0,8,,1,,-8
2796,2016,2016-11-11,United States,Mexico,1,2,8,9,-1,-1
2797,2016,2016-11-12,Austria,Republic of Ireland,0,1,10,,,-1
2798,2016,2016-11-12,Croatia,Iceland,2,0,6,,,2
2799,2016,2016-11-12,Liechtenstein,Italy,0,4,,6,,-4
2800,2016,2016-11-12,Nigeria,Algeria,3,1,9,,,2
2801,2016,2016-11-12,Spain,North Macedonia,4,0,7,,,4
2802,2016,2016-11-12,Turkey,Kosovo,2,0,10,,,2
2803,2016,2016-11-13,Belgium,Estonia,8,1,1,,,7
2804,2016,2016-11-13,Egypt,Ghana,2,0,9,,,2
2805,2016,2016-11-13,Luxembourg,Netherlands,1,3,,10,,-2
2806,2016,2016-11-13,Portugal,Latvia,4,1,8,,,3
2807,2016,2016-11-13,Switzerland,Faroe Islands,2,0,8,,,2
2808,2016,2016-11-14,Poland,Slovenia,1,1,7,,,0
2809,2016,2016-11-15,Argentina,Colombia,3,0,5,10,-5,3
2810,2016,2016-11-15,Austria,Slovakia,0,0,10,,,0
2811,2016,2016-11-15,Chile,Uruguay,3,1,10,8,2,2
2812,2016,2016-11-15,Costa Rica,United States,4,0,,8,,4
2813,2016,2016-11-15,Czech Republic,Denmark,1,1,6,9,-3,0
2814,2016,2016-11-15,England,Spain,2,2,4,7,-3,0
2815,2016,2016-11-15,France,Ivory Coast,0,0,3,,,0
2816,2016,2016-11-15,Italy,Germany,0,0,6,1,5,0
2817,2016,2016-11-15,Northern Ireland,Croatia,0,3,,6,,-3
2818,2016,2016-11-15,Panama,Mexico,0,0,,9,,0
2819,2016,2016-11-15,Peru,Brazil,0,2,,2,,-2
2820,2016,2016-11-15,Russia,Romania,1,0,9,,,1
2821,2017,2017-01-08,Egypt,Tunisia,1,0,9,,,1
2822,2017,2017-01-11,Chile,Croatia,1,1,10,6,4,0
2823,2017,2017-01-14,China PR,Croatia,1,1,,6,,0
2824,2017,2017-01-15,Iceland,Chile,0,1,,10,,-1
2825,2017,2017-01-17,Mali,Egypt,0,0,,9,,0
2826,2017,2017-01-21,Egypt,Uganda,1,0,9,,,1
2827,2017,2017-01-25,Egypt,Ghana,1,0,9,,,1
2828,2017,2017-01-26,Brazil,Colombia,1,0,2,10,-8,1
2829,2017,2017-01-29,Egypt,Morocco,1,0,9,,,1
2830,2017,2017-01-29,United States,Serbia,0,0,8,,,0
2831,2017,2017-02-01,Burkina Faso,Egypt,1,1,,9,,0
2832,2017,2017-02-05,Egypt,Cameroon,1,2,9,,,-1
2833,2017,2017-02-08,Mexico,Iceland,1,0,9,,,1
2834,2017,2017-03-22,Czech Republic,Lithuania,3,0,6,,,3
2835,2017,2017-03-22,Germany,England,1,0,1,4,-3,1
2836,2017,2017-03-23,Argentina,Chile,1,0,5,10,-5,1
2837,2017,2017-03-23,Colombia,Bolivia,1,0,10,,,1
2838,2017,2017-03-23,Nigeria,Senegal,1,1,9,,,0
2839,2017,2017-03-23,Uruguay,Brazil,1,4,8,2,6,-3
2840,2017,2017-03-24,Austria,Moldova,2,0,10,,,2
2841,2017,2017-03-24,Croatia,Ukraine,1,0,6,,,1
2842,2017,2017-03-24,Italy,Albania,2,0,6,,,2
2843,2017,2017-03-24,Mexico,Costa Rica,2,0,9,,,2
2844,2017,2017-03-24,Russia,Ivory Coast,0,2,9,,,-2
2845,2017,2017-03-24,Spain,Israel,4,1,7,,,3
2846,2017,2017-03-24,Turkey,Finland,2,0,10,,,2
2847,2017,2017-03-24,United States,Honduras,6,0,8,,,6
2848,2017,2017-03-25,Belgium,Greece,1,1,1,,,0
2849,2017,2017-03-25,Bulgaria,Netherlands,2,0,,10,,2
2850,2017,2017-03-25,Luxembourg,France,1,3,,3,,-2
2851,2017,2017-03-25,Portugal,Hungary,3,0,8,,,3
2852,2017,2017-03-25,Switzerland,Latvia,1,0,8,,,1
2853,2017,2017-03-26,Azerbaijan,Germany,1,4,,1,,-3
2854,2017,2017-03-26,England,Lithuania,2,0,4,,,2
2855,2017,2017-03-26,Montenegro,Poland,1,2,,7,,-1
2856,2017,2017-03-26,Romania,Denmark,0,0,,9,,0
2857,2017,2017-03-26,San Marino,Czech Republic,0,6,,6,,-6
2858,2017,2017-03-27,Turkey,Moldova,3,1,10,,,2
2859,2017,2017-03-28,Austria,Finland,1,1,10,,,0
2860,2017,2017-03-28,Bolivia,Argentina,2,0,,5,,2
2861,2017,2017-03-28,Brazil,Paraguay,3,0,2,,,3
2862,2017,2017-03-28,Chile,Venezuela,3,1,10,,,2
2863,2017,2017-03-28,Ecuador,Colombia,0,2,,10,,-2
2864,2017,2017-03-28,Egypt,Togo,3,0,9,,,3
2865,2017,2017-03-28,Estonia,Croatia,3,0,,6,,3
2866,2017,2017-03-28,France,Spain,0,2,3,7,-4,-2
2867,2017,2017-03-28,Netherlands,Italy,1,2,10,6,4,-1
2868,2017,2017-03-28,Panama,United States,1,1,,8,,0
2869,2017,2017-03-28,Peru,Uruguay,2,1,,8,,1
