date,home_team,away_team,result,home_team_odd,Draw_odd,away_team_odd,home_score,away_score,odd_dif,ovr_home,att_home,mid_home,defe_home,ovr_away,att_away,mid_away,defe_away,Previous_Rank_home,Total_Points_home,Previous_Rank_away,Total_Points_away,ovr_dif,att_dif,mid_dif,defe_dif,rank_dif,points_dif,goal_dif,Elo_ranking_home,Elo_rating_home,total_game_home,total_wins_home,goal_for_home,goal_against_home,Elo_ranking_away,Elo_rating_away,total_game_away,total_wins_away,goal_for_away,goal_against_away,win_rate_home,goal_balance_home,win_rate_away,goal_balance_away,Elo_ranking_dif,Elo_rating_dif,win_rate_dif,goal_balance_dif
2018,Iran,Portugal,draw,6.23,4.06,1.6,1,1,4.630000000000001,75.0,81.0,73.0,72.0,81.94,82.33,81.44,80.44,32.0,797.0,3.0,1358.0,-6.939999999999998,-1.3299999999999983,-8.439999999999998,-8.439999999999998,29.0,-561.0,0,19,1823,597,1105,331,472,8,1959,608,1013,290,713,185.0921273031826,-0.23618090452261306,166.61184210526315,-0.6957236842105263,11,-136,18.480285197919443,0.45954277968791324
2018,Iran,Spain,lose,19.51,6.79,1.2,0,1,18.310000000000002,75.0,81.0,73.0,72.0,84.61,83.06,84.44,82.83,32.0,797.0,6.0,1231.0,-9.61,-2.0600000000000023,-11.439999999999998,-10.829999999999998,26.0,-434.0,-1,19,1823,597,1105,331,472,4,2011,692,1380,404,632,185.0921273031826,-0.23618090452261306,199.42196531791907,-0.32947976878612717,15,-188,-14.329838014736481,0.09329886426351411
2006,Italy,Australia,win,1.51,3.7,7.11,1,0,-5.6000000000000005,82.65,82.24,81.65,81.65,72.17,71.56,71.11,69.28,12.0,741.0,48.0,610.0,10.480000000000004,10.679999999999993,10.540000000000006,12.370000000000005,-36.0,131.0,1,3,2020,662,1173,355,669,30,1763,411,898,211,484,177.190332326284,-0.4743202416918429,218.49148418491487,-0.6642335766423357,-27,257,-41.301151858630874,0.18991333495049284
2014,Italy,Costa Rica,lose,1.56,4.03,6.5,0,1,-4.9399999999999995,82.65,82.24,81.65,81.65,73.0,73.0,73.0,74.0,7.0,1120.0,31.0,743.0,9.650000000000006,9.239999999999995,8.650000000000006,7.650000000000006,-24.0,377.0,-1,14,1885,767,1325,404,771,15,1866,629,1164,296,724,172.7509778357236,-0.4784876140808344,185.0556438791733,-0.6804451510333863,-1,19,-12.304666043449686,0.20195753695255192
2006,Italy,France,draw,2.51,2.79,3.07,1,1,-0.56,82.65,82.24,81.65,81.65,83.28,83.28,82.56,81.72,12.0,741.0,5.0,768.0,-0.6299999999999955,-1.0400000000000063,-0.9099999999999966,-0.06999999999999318,7.0,-27.0,0,3,2020,662,1173,355,669,2,2062,686,1232,320,1073,177.190332326284,-0.4743202416918429,179.59183673469389,-1.097667638483965,1,-42,-2.4015044084098918,0.6233473967921221
2006,Italy,Ghana,win,1.5,3.3,6.5,2,0,-5.0,82.65,82.24,81.65,81.65,76.0,79.5,74.5,73.5,12.0,741.0,50.0,608.0,6.650000000000006,2.739999999999995,7.150000000000006,8.150000000000006,-38.0,133.0,2,3,2020,662,1173,355,669,34,1755,528,880,261,561,177.190332326284,-0.4743202416918429,166.66666666666669,-0.5681818181818182,-31,265,10.523665659617308,0.09386157648997534
2010,Italy,New Zealand,draw,1.21,5.85,15.63,1,1,-14.420000000000002,82.65,82.24,81.65,81.65,65.2,66.47,61.6,63.67,4.0,1209.0,82.0,400.0,17.450000000000003,15.769999999999996,20.050000000000004,17.980000000000004,-78.0,809.0,0,12,1833,711,1246,379,714,69,1572,335,604,137,529,175.24613220815752,-0.4711673699015471,180.29850746268656,-1.1701492537313434,-57,261,-5.052375254529039,0.6989818838297963
2010,Italy,Paraguay,draw,2.13,3.02,3.84,1,1,-1.71,82.65,82.24,81.65,81.65,74.0,75.08,72.85,71.92,4.0,1209.0,29.0,806.0,8.650000000000006,7.159999999999997,8.800000000000011,9.730000000000004,-25.0,403.0,0,12,1833,711,1246,379,714,19,1785,627,838,232,896,175.24613220815752,-0.4711673699015471,133.652312599681,-1.059011164274322,-7,48,41.59381960847651,0.587843794372775
2006,Italy,Ukraine,win,1.58,3.38,6.86,3,0,-5.28,82.65,82.24,81.65,81.65,75.0,74.67,73.83,69.5,12.0,741.0,40.0,629.0,7.650000000000006,7.569999999999993,7.820000000000007,12.150000000000006,-28.0,112.0,3,3,2020,662,1173,355,669,20,1806,130,158,51,131,177.190332326284,-0.4743202416918429,121.53846153846153,-0.6153846153846154,-17,214,55.65187078782246,0.14106437369277253
2014,Italy,Uruguay,lose,2.54,3.46,2.77,0,1,-0.22999999999999998,82.65,82.24,81.65,81.65,78.38,80.69,75.44,77.0,7.0,1120.0,6.0,1132.0,4.27000000000001,1.5499999999999972,6.210000000000008,4.650000000000006,1.0,-12.0,-1,14,1885,767,1325,404,771,11,1908,883,1411,384,1119,172.7509778357236,-0.4784876140808344,159.79614949037372,-0.8323895809739524,3,-23,12.954828345349881,0.35390196689311804
2014,Ivory Coast,Japan,win,2.7,3.29,2.71,2,1,-0.009999999999999787,76.0,77.6,75.8,73.8,76.0,75.0,77.0,76.0,17.0,912.0,47.0,641.0,0.0,2.5999999999999943,-1.2000000000000028,-2.200000000000003,-30.0,271.0,1,36,1690,545,893,274,568,29,1728,677,1149,309,854,163.85321100917432,-0.5394495412844037,169.71935007385522,-0.8050221565731167,7,-38,-5.866139064680908,0.265572615288713
2010,Ivory Coast,Portugal,draw,3.81,3.15,2.09,0,0,1.7200000000000002,76.0,77.6,75.8,73.8,81.94,82.33,81.44,80.44,16.0,865.0,5.0,1176.0,-5.939999999999998,-4.730000000000004,-5.640000000000001,-6.640000000000001,11.0,-311.0,0,35,1716,496,792,244,514,8,1897,503,817,230,620,159.6774193548387,-0.5443548387096774,162.42544731610337,-0.7753479125248509,27,-181,-2.7480279612646825,0.23099307381517353
2006,Ivory Coast,Serbia,win,2.1,3.2,3.0,3,2,-0.8999999999999999,76.0,77.6,75.8,73.8,77.67,78.67,77.33,74.33,42.0,626.0,47.0,612.0,-1.6700000000000017,-1.0700000000000074,-1.5300000000000011,-0.5300000000000011,-5.0,14.0,1,27,1772,437,683,211,465,31,1761,652,1302,310,949,156.2929061784897,-0.5812356979405034,199.69325153374234,-0.9800613496932515,-4,11,-43.400345355252654,0.3988256517527481
2006,Japan,Brazil,lose,12.0,5.25,1.21,1,4,10.79,76.0,75.0,77.0,76.0,82.67,83.17,81.22,82.22,15.0,714.0,1.0,839.0,-6.670000000000002,-8.170000000000002,-4.219999999999999,-6.219999999999999,14.0,-125.0,-3,40,1729,550,924,241,730,1,2081,808,1764,502,778,168.0,-0.889090909090909,218.31683168316835,-0.3415841584158416,39,-352,-50.316831683168346,-0.5475067506750675
2010,Japan,Cameroon,win,3.61,3.11,2.16,1,0,1.4499999999999997,76.0,75.0,77.0,76.0,74.31,74.56,72.81,72.75,43.0,729.0,11.0,914.0,1.6899999999999977,0.4399999999999977,4.189999999999998,3.25,32.0,-185.0,1,18,1787,618,1038,277,783,51,1649,488,741,215,554,167.96116504854368,-0.8187702265372169,151.84426229508196,-0.694672131147541,-33,138,16.116902753461716,-0.12409809538967587
2014,Japan,Colombia,lose,3.44,3.71,2.07,1,4,1.37,76.0,75.0,77.0,76.0,77.9,79.2,77.6,75.9,47.0,641.0,4.0,1200.0,-1.9000000000000057,-4.200000000000003,-0.5999999999999943,0.09999999999999432,43.0,-559.0,-3,29,1728,677,1149,309,854,5,2019,515,641,198,631,169.71935007385522,-0.8050221565731167,124.46601941747572,-0.8407766990291262,24,-291,45.253330656379504,0.03575454245600951
2006,Japan,Croatia,draw,5.0,3.3,1.61,0,0,3.3899999999999997,76.0,75.0,77.0,76.0,78.12,78.5,76.75,74.62,15.0,714.0,20.0,701.0,-2.1200000000000045,-3.5,0.25,1.3799999999999955,-5.0,13.0,0,40,1729,550,924,241,730,9,1897,174,302,84,180,168.0,-0.889090909090909,173.5632183908046,-0.5517241379310345,31,-168,-5.563218390804593,-0.33736677115987457
2014,Japan,Greece,draw,2.37,3.4,3.05,0,0,-0.6799999999999997,76.0,75.0,77.0,76.0,75.12,75.12,74.12,75.12,47.0,641.0,12.0,1055.0,0.8799999999999955,-0.12000000000000455,2.8799999999999955,0.8799999999999955,35.0,-414.0,0,29,1728,677,1149,309,854,44,1672,536,671,198,774,169.71935007385522,-0.8050221565731167,125.18656716417911,-1.0746268656716418,-15,56,44.532782909676115,0.2696047090985251
2018,Japan,Poland,lose,2.89,3.1,2.75,0,1,0.14000000000000012,76.0,75.0,77.0,76.0,75.78,77.89,73.39,72.33,57.0,598.0,7.0,1209.0,0.21999999999999886,-2.8900000000000006,3.6099999999999994,3.6700000000000017,50.0,-611.0,-1,36,1731,731,1266,339,906,32,1752,836,1421,359,1139,173.187414500684,-0.7756497948016415,169.97607655502392,-0.9330143540669856,4,-21,3.211337945660091,0.1573645592653441
2018,Japan,Senegal,draw,3.23,2.95,2.61,2,2,0.6200000000000001,76.0,75.0,77.0,76.0,77.0,79.0,76.0,77.0,57.0,598.0,23.0,875.0,-1.0,-4.0,1.0,-1.0,34.0,-277.0,0,36,1731,731,1266,339,906,28,1758,592,782,250,586,173.187414500684,-0.7756497948016415,132.0945945945946,-0.5675675675675675,8,-27,41.0928199060894,-0.208082227234074
2006,Mexico,Angola,draw,1.4,3.5,8.0,0,0,-6.6,76.94,77.28,76.17,75.0,72.0,73.0,71.0,72.0,5.0,767.0,61.0,568.0,4.939999999999998,4.280000000000001,5.170000000000002,3.0,-56.0,199.0,0,19,1817,676,1241,337,726,58,1592,246,307,96,266,183.57988165680473,-0.5754437869822485,124.79674796747969,-0.6910569105691057,-39,225,58.78313368932504,0.11561312358685716
2014,Mexico,Cameroon,win,2.18,3.15,3.75,1,0,-1.5699999999999998,76.94,77.28,76.17,75.0,74.31,74.56,72.81,72.75,21.0,892.0,50.0,616.0,2.6299999999999955,2.719999999999999,3.3599999999999994,2.25,-29.0,276.0,1,13,1892,826,1505,420,863,51,1644,531,789,233,597,182.20338983050848,-0.5363196125907991,148.58757062146893,-0.6854990583804144,-38,248,33.61581920903956,0.14917944578961528
2018,Mexico,Sweden,lose,2.23,3.37,3.51,0,3,-1.2799999999999998,76.94,77.28,76.17,75.0,75.76,77.47,74.76,74.18,16.0,1032.0,18.0,1000.0,1.1799999999999926,-0.18999999999999773,1.4099999999999966,0.8199999999999932,-2.0,32.0,-3,22,1787,904,1620,462,946,17,1851,1037,2088,507,1374,179.20353982300884,-0.5353982300884956,201.35004821600774,-0.8360655737704918,5,-64,-22.146508392998896,0.3006673436819962
2010,Mexico,Uruguay,lose,3.72,1.91,3.7,0,1,0.020000000000000018,76.94,77.28,76.17,75.0,78.38,80.69,75.44,77.0,17.0,947.0,20.0,909.0,-1.4399999999999977,-3.4099999999999966,0.730000000000004,-2.0,-3.0,38.0,-1,11,1846,755,1383,381,803,10,1892,827,1315,356,1055,183.17880794701986,-0.5589403973509933,159.00846432889963,-0.845223700120919,1,-46,24.170343618120228,0.28628330276992564
2018,Morocco,Iran,lose,2.21,2.99,4.19,0,1,-1.9800000000000004,77.0,78.5,72.5,78.5,75.0,81.0,73.0,72.0,40.0,748.0,32.0,797.0,2.0,-2.5,-0.5,6.5,8.0,-49.0,-1,37,1730,624,909,292,559,19,1823,597,1105,331,472,145.6730769230769,-0.42788461538461536,185.0921273031826,-0.23618090452261306,18,-93,-39.41905038010569,-0.1917037108620023
2014,Netherlands,Argentina,draw,3.0,3.22,2.56,0,0,0.43999999999999995,81.0,81.47,80.29,78.88,82.53,84.74,81.05,79.47,9.0,1106.0,3.0,1251.0,-1.5300000000000011,-3.269999999999996,-0.7599999999999909,-0.5900000000000034,6.0,-145.0,0,4,2030,770,1599,390,1004,2,2050,964,1814,514,1037,207.66233766233765,-0.7974025974025974,188.17427385892117,-0.5425311203319502,2,-20,19.48806380341648,-0.2548714770706473
2006,Netherlands,Argentina,draw,3.4,3.0,2.0,0,0,1.4,81.0,81.47,80.29,78.88,82.53,84.74,81.05,79.47,3.0,790.0,4.0,772.0,-1.5300000000000011,-3.269999999999996,-0.7599999999999909,-0.5900000000000034,-1.0,18.0,0,4,1991,662,1371,321,917,5,1979,851,1605,445,934,207.09969788519635,-0.9003021148036254,188.60164512338423,-0.5746180963572268,-1,12,18.49805276181212,-0.3256840184463986
2010,Netherlands,Brazil,win,4.06,3.27,1.97,2,1,2.09,81.0,81.47,80.29,78.88,82.67,83.17,81.22,82.22,3.0,1288.0,2.0,1568.0,-1.6700000000000017,-1.7000000000000028,-0.9299999999999926,-3.3400000000000034,1.0,-280.0,1,2,2105,717,1480,361,954,3,2095,866,1884,542,817,206.41562064156207,-0.8270571827057183,217.55196304849886,-0.31755196304849886,-1,10,-11.136342406936791,-0.5095052196572194
2014,Netherlands,Chile,win,2.65,3.52,2.63,2,0,0.020000000000000018,81.0,81.47,80.29,78.88,76.6,77.2,77.0,73.5,9.0,1106.0,15.0,1005.0,4.400000000000006,4.269999999999996,3.2900000000000063,5.3799999999999955,-6.0,101.0,2,4,2030,770,1599,390,1004,7,1963,714,1020,269,1046,207.66233766233765,-0.7974025974025974,142.85714285714286,-1.088235294117647,-3,67,64.80519480519479,0.2908326967150495
2014,Netherlands,Costa Rica,draw,1.52,4.16,7.04,0,0,-5.52,81.0,81.47,80.29,78.88,73.0,73.0,73.0,74.0,9.0,1106.0,31.0,743.0,8.0,8.469999999999999,7.290000000000006,4.8799999999999955,-22.0,363.0,0,4,2030,770,1599,390,1004,15,1866,629,1164,296,724,207.66233766233765,-0.7974025974025974,185.0556438791733,-0.6804451510333863,-11,164,22.60669378316436,-0.11695744636921113
2010,Netherlands,Denmark,win,1.51,3.93,7.0,2,0,-5.49,81.0,81.47,80.29,78.88,76.78,75.11,77.06,75.5,3.0,1288.0,28.0,827.0,4.219999999999999,6.359999999999999,3.230000000000004,3.3799999999999955,-25.0,461.0,2,2,2105,717,1480,361,954,32,1732,736,1364,336,1055,206.41562064156207,-0.8270571827057183,185.32608695652172,-0.9769021739130435,-30,373,21.08953368504035,0.1498449912073252
2006,Netherlands,Ivory Coast,win,1.9,3.1,3.6,2,1,-1.7000000000000002,81.0,81.47,80.29,78.88,76.0,77.6,75.8,73.8,3.0,790.0,42.0,626.0,5.0,3.8700000000000045,4.490000000000009,5.079999999999998,-39.0,164.0,1,4,1991,662,1371,321,917,27,1772,437,683,211,465,207.09969788519635,-0.9003021148036254,156.2929061784897,-0.5812356979405034,-23,219,50.80679170670666,-0.319066416863122
2010,Netherlands,Japan,win,1.43,4.1,8.4,1,0,-6.970000000000001,81.0,81.47,80.29,78.88,76.0,75.0,77.0,76.0,3.0,1288.0,43.0,729.0,5.0,6.469999999999999,3.2900000000000063,2.8799999999999955,-40.0,559.0,1,2,2105,717,1480,361,954,18,1787,618,1038,277,783,206.41562064156207,-0.8270571827057183,167.96116504854368,-0.8187702265372169,-16,318,38.454455593018395,-0.008286956168501391
2014,Netherlands,Mexico,win,2.11,3.35,3.72,2,1,-1.6100000000000003,81.0,81.47,80.29,78.88,76.94,77.28,76.17,75.0,9.0,1106.0,21.0,892.0,4.060000000000002,4.189999999999998,4.1200000000000045,3.8799999999999955,-12.0,214.0,1,4,2030,770,1599,390,1004,13,1892,826,1505,420,863,207.66233766233765,-0.7974025974025974,182.20338983050848,-0.5363196125907991,-9,138,25.458947831829164,-0.26108298481179837
2010,Netherlands,Slovakia,win,1.39,4.35,9.14,2,1,-7.750000000000001,81.0,81.47,80.29,78.88,73.0,68.0,75.0,78.0,3.0,1288.0,33.0,752.0,8.0,13.469999999999999,5.290000000000006,0.8799999999999955,-30.0,536.0,1,2,2105,717,1480,361,954,48,1657,213,312,81,299,206.41562064156207,-0.8270571827057183,146.47887323943664,-1.0234741784037558,-46,448,59.936747402125434,0.1964169956980375
2010,Netherlands,Spain,lose,3.78,3.33,2.02,0,1,1.7599999999999998,81.0,81.47,80.29,78.88,84.61,83.06,84.44,82.83,3.0,1288.0,1.0,1627.0,-3.6099999999999994,-1.5900000000000034,-4.1499999999999915,-3.950000000000003,2.0,-339.0,-1,2,2105,717,1480,361,954,1,2116,587,1136,332,555,206.41562064156207,-0.8270571827057183,193.52640545144803,-0.3798977853492334,1,-11,12.889215190114044,-0.44715939735648486
2010,New Zealand,Slovakia,draw,7.41,3.91,1.49,1,1,5.92,65.2,66.47,61.6,63.67,73.0,68.0,75.0,78.0,82.0,400.0,33.0,752.0,-7.799999999999997,-1.5300000000000011,-13.399999999999999,-14.329999999999998,49.0,-352.0,0,69,1572,335,604,137,529,48,1657,213,312,81,299,180.29850746268656,-1.1701492537313434,146.47887323943664,-1.0234741784037558,21,-85,33.81963422324992,-0.1466750753275876
2018,Nigeria,Argentina,lose,5.87,5.08,1.51,1,2,4.36,77.5,78.5,71.5,75.0,82.53,84.74,81.05,79.47,51.0,651.0,4.0,1348.0,-5.030000000000001,-6.239999999999995,-9.549999999999997,-4.469999999999999,47.0,-697.0,-1,42,1713,620,927,283,635,13,1915,1017,1914,544,1081,149.51612903225805,-0.567741935483871,188.20058997050145,-0.528023598820059,29,-202,-38.684460938243404,-0.03971833666381197
2014,Nigeria,Argentina,lose,9.01,4.09,1.45,2,3,7.56,77.5,78.5,71.5,75.0,82.53,84.74,81.05,79.47,37.0,701.0,3.0,1251.0,-5.030000000000001,-6.239999999999995,-9.549999999999997,-4.469999999999999,34.0,-550.0,-1,41,1678,582,872,264,605,2,2050,964,1814,514,1037,149.82817869415808,-0.5859106529209622,188.17427385892117,-0.5425311203319502,39,-372,-38.346095164763085,-0.04337953258901206
2014,Nigeria,Bosnia and Herzegovina,win,4.23,3.65,1.87,1,0,2.3600000000000003,77.5,78.5,71.5,75.0,74.0,77.0,75.0,72.0,37.0,701.0,19.0,899.0,3.5,1.5,-3.5,3.0,18.0,-198.0,1,41,1678,582,872,264,605,35,1710,170,244,65,238,149.82817869415808,-0.5859106529209622,143.52941176470588,-1.0176470588235293,6,-32,6.298766929452199,0.4317364059025671
2018,Nigeria,Iceland,win,3.0,3.07,2.68,2,0,0.31999999999999984,77.5,78.5,71.5,75.0,70.67,71.5,71.17,69.33,51.0,651.0,22.0,959.0,6.829999999999998,7.0,0.3299999999999983,5.670000000000002,29.0,-308.0,2,42,1713,620,927,283,635,46,1669,439,524,134,741,149.51612903225805,-0.567741935483871,119.36218678815489,-1.3826879271070616,-4,44,30.153942244103163,0.8149459916231906
2010,Nigeria,South Korea,draw,2.89,3.28,2.44,2,2,0.4500000000000002,77.5,78.5,71.5,75.0,71.5,71.9,70.2,68.8,22.0,956.0,52.0,634.0,6.0,6.599999999999994,1.2999999999999972,6.200000000000003,-30.0,322.0,0,50,1653,524,779,239,552,30,1741,840,1557,460,755,148.66412213740458,-0.5973282442748091,185.35714285714286,-0.35119047619047616,20,-88,-36.693020719738286,-0.24613776808433296
2010,North Korea,Ivory Coast,lose,8.81,4.88,1.35,0,3,7.460000000000001,65.0,66.0,64.0,65.0,76.0,77.6,75.8,73.8,86.0,378.0,16.0,865.0,-11.0,-11.599999999999994,-11.799999999999997,-8.799999999999997,70.0,-487.0,-3,80,1526,307,504,132,310,35,1716,496,792,244,514,164.16938110749186,-0.5798045602605864,159.6774193548387,-0.5443548387096774,45,-190,4.491961752653168,-0.035449721550908975
2018,Panama,Tunisia,lose,4.38,3.73,1.86,1,2,2.5199999999999996,68.0,68.0,70.0,68.0,71.0,69.5,70.0,71.0,55.0,636.0,27.0,915.0,-3.0,-1.5,0.0,-3.0,28.0,-279.0,-1,65,1568,490,580,151,773,48,1650,657,931,269,746,118.36734693877551,-1.2693877551020407,141.7047184170472,-0.726027397260274,17,-82,-23.337371478271677,-0.5433603578417667
2010,Paraguay,Japan,draw,2.17,3.13,3.59,0,0,-1.42,74.0,75.08,72.85,71.92,76.0,75.0,77.0,76.0,29.0,806.0,43.0,729.0,-2.0,0.0799999999999983,-4.150000000000006,-4.079999999999998,-14.0,77.0,0,19,1785,627,838,232,896,18,1787,618,1038,277,783,133.652312599681,-1.059011164274322,167.96116504854368,-0.8187702265372169,1,-2,-34.308852448862666,-0.2402409377371052
2010,Paraguay,New Zealand,draw,1.39,4.4,8.85,0,0,-7.46,74.0,75.08,72.85,71.92,65.2,66.47,61.6,63.67,29.0,806.0,82.0,400.0,8.799999999999997,8.61,11.249999999999993,8.25,-53.0,406.0,0,19,1785,627,838,232,896,69,1572,335,604,137,529,133.652312599681,-1.059011164274322,180.29850746268656,-1.1701492537313434,-50,213,-46.64619486300555,0.1111380894570213
2010,Paraguay,Spain,lose,8.43,4.2,1.42,0,1,7.01,74.0,75.08,72.85,71.92,84.61,83.06,84.44,82.83,29.0,806.0,1.0,1627.0,-10.61,-7.980000000000004,-11.590000000000003,-10.909999999999997,28.0,-821.0,-1,19,1785,627,838,232,896,1,2116,587,1136,332,555,133.652312599681,-1.059011164274322,193.52640545144803,-0.3798977853492334,18,-331,-59.87409285176702,-0.6791133789250887
2006,Paraguay,Trinidad and Tobago,win,1.8,3.75,3.3,2,0,-1.4999999999999998,74.0,75.08,72.85,71.92,61.0,67.0,59.0,57.0,30.0,672.0,50.0,608.0,13.0,8.079999999999998,13.849999999999994,14.920000000000002,-20.0,64.0,2,32,1760,569,774,211,841,72,1552,616,1063,281,757,136.0281195079086,-1.1072056239015817,172.56493506493507,-0.7727272727272727,-40,208,-36.53681555702647,-0.334478351174309
2018,Peru,Denmark,lose,3.65,3.09,2.34,0,1,1.31,71.6,73.1,70.7,69.5,76.78,75.11,77.06,75.5,11.0,1128.0,12.0,1099.0,-5.180000000000007,-2.010000000000005,-6.359999999999999,-6.0,-1.0,29.0,-1,16,1855,628,790,204,895,14,1898,820,1488,373,1142,125.79617834394905,-1.1003184713375795,181.46341463414635,-0.9378048780487804,2,-43,-55.667236290197295,-0.1625135932887991
2018,Poland,Colombia,lose,3.48,3.45,2.21,0,3,1.27,75.78,77.89,73.39,72.33,77.9,79.2,77.6,75.9,7.0,1209.0,13.0,1078.0,-2.1200000000000045,-1.3100000000000023,-4.209999999999994,-3.5700000000000074,-6.0,131.0,-3,32,1752,836,1421,359,1139,6,1961,564,713,221,674,169.97607655502392,-0.9330143540669856,126.41843971631207,-0.8031914893617021,26,-209,43.55763683871186,-0.12982286470528348
2006,Poland,Ecuador,lose,1.9,3.25,3.75,0,2,-1.85,75.78,77.89,73.39,72.33,71.88,71.56,70.94,68.94,22.0,695.0,37.0,647.0,3.9000000000000057,6.329999999999998,2.450000000000003,3.3900000000000006,-15.0,48.0,-2,24,1780,688,1181,296,983,33,1759,377,420,101,649,171.65697674418604,-0.998546511627907,111.40583554376657,-1.453580901856764,-9,21,60.25114120041947,0.45503439022885706
2018,Poland,Senegal,lose,2.5,3.04,3.34,1,2,-0.8399999999999999,75.78,77.89,73.39,72.33,77.0,79.0,76.0,77.0,7.0,1209.0,23.0,875.0,-1.2199999999999989,-1.1099999999999994,-2.6099999999999994,-4.670000000000002,-16.0,334.0,-1,32,1752,836,1421,359,1139,28,1758,592,782,250,586,169.97607655502392,-0.9330143540669856,132.0945945945946,-0.5675675675675675,4,-6,37.88148196042931,-0.3654467864994181
2010,Portugal,Brazil,draw,3.51,2.93,2.33,0,0,1.1799999999999997,81.94,82.33,81.44,80.44,82.67,83.17,81.22,82.22,5.0,1176.0,2.0,1568.0,-0.730000000000004,-0.8400000000000034,0.21999999999999886,-1.7800000000000011,3.0,-392.0,0,8,1897,503,817,230,620,3,2095,866,1884,542,817,162.42544731610337,-0.7753479125248509,217.55196304849886,-0.31755196304849886,5,-198,-55.12651573239549,-0.45779594947635205
2006,Portugal,France,lose,3.82,2.87,2.13,0,1,1.69,81.94,82.33,81.44,80.44,83.28,83.28,82.56,81.72,10.0,753.0,5.0,768.0,-1.3400000000000034,-0.9500000000000028,-1.1200000000000045,-1.2800000000000011,5.0,-15.0,-1,10,1895,453,726,203,581,2,2062,686,1232,320,1073,160.26490066225165,-0.8344370860927153,179.59183673469389,-1.097667638483965,8,-167,-19.326936072442237,0.2632305523912497
2014,Portugal,Ghana,win,1.78,4.68,3.74,2,1,-1.9600000000000002,81.94,82.33,81.44,80.44,76.0,79.5,74.5,73.5,5.0,1172.0,24.0,851.0,5.939999999999998,2.8299999999999983,6.939999999999998,6.939999999999998,-19.0,321.0,1,10,1910,551,902,256,669,40,1683,639,1052,315,670,163.70235934664248,-0.7495462794918331,164.6322378716745,-0.5555555555555556,-30,227,-0.9298785250320236,-0.19399072393627748
2006,Portugal,Iran,win,1.3,4.0,9.5,2,0,-8.2,81.94,82.33,81.44,80.44,75.0,81.0,73.0,72.0,10.0,753.0,19.0,703.0,6.939999999999998,1.3299999999999983,8.439999999999998,8.439999999999998,-9.0,50.0,2,10,1895,453,726,203,581,28,1768,428,822,233,360,160.26490066225165,-0.8344370860927153,192.05607476635512,-0.2967289719626168,-18,127,-31.791174104103476,-0.5377081141300984
2006,Portugal,Mexico,win,2.2,2.62,3.5,2,1,-1.2999999999999998,81.94,82.33,81.44,80.44,76.94,77.28,76.17,75.0,10.0,753.0,5.0,767.0,5.0,5.049999999999997,5.269999999999996,5.439999999999998,5.0,-14.0,1,10,1895,453,726,203,581,19,1817,676,1241,337,726,160.26490066225165,-0.8344370860927153,183.57988165680473,-0.5754437869822485,-9,78,-23.314980994553082,-0.25899329911046676
2018,Portugal,Morocco,win,1.69,3.72,6.11,1,0,-4.42,81.94,82.33,81.44,80.44,77.0,78.5,72.5,78.5,3.0,1358.0,40.0,748.0,4.939999999999998,3.8299999999999983,8.939999999999998,1.9399999999999977,-37.0,610.0,1,8,1959,608,1013,290,713,37,1730,624,909,292,559,166.61184210526315,-0.6957236842105263,145.6730769230769,-0.42788461538461536,-29,229,20.938765182186245,-0.26783906882591096
2006,Portugal,Netherlands,win,3.1,3.03,2.35,1,0,0.75,81.94,82.33,81.44,80.44,81.0,81.47,80.29,78.88,10.0,753.0,3.0,790.0,0.9399999999999977,0.8599999999999994,1.1499999999999915,1.5600000000000023,7.0,-37.0,1,10,1895,453,726,203,581,4,1991,662,1371,321,917,160.26490066225165,-0.8344370860927153,207.09969788519635,-0.9003021148036254,6,-96,-46.8347972229447,0.06586502871091016
2010,Portugal,North Korea,win,1.36,4.44,9.84,7,0,-8.48,81.94,82.33,81.44,80.44,65.0,66.0,64.0,65.0,5.0,1176.0,86.0,378.0,16.939999999999998,16.33,17.439999999999998,15.439999999999998,-81.0,798.0,7,8,1897,503,817,230,620,80,1526,307,504,132,310,162.42544731610337,-0.7753479125248509,164.16938110749186,-0.5798045602605864,-72,371,-1.7439337913884856,-0.19554335226426456
2018,Portugal,Spain,draw,4.39,3.23,2.04,3,3,2.3499999999999996,81.94,82.33,81.44,80.44,84.61,83.06,84.44,82.83,3.0,1358.0,6.0,1231.0,-2.6700000000000017,-0.730000000000004,-3.0,-2.3900000000000006,-3.0,127.0,0,8,1959,608,1013,290,713,4,2011,692,1380,404,632,166.61184210526315,-0.6957236842105263,199.42196531791907,-0.32947976878612717,4,-52,-32.810123212655924,-0.36624391542439916
2018,Russia,Croatia,draw,4.11,3.16,2.12,2,2,1.9900000000000002,77.53,77.53,76.2,75.4,78.12,78.5,76.75,74.62,64.0,534.0,17.0,1048.0,-0.5900000000000034,-0.9699999999999989,-0.5499999999999972,0.7800000000000011,47.0,-514.0,0,30,1753,715,1249,368,705,10,1925,313,543,165,309,174.68531468531467,-0.47132867132867134,173.48242811501598,-0.46006389776357826,20,-172,1.2028865702986877,-0.01126477356509309
